cve_id,cwe_id,epss_score,epss_percentile,cvss_base_score,cvss_base_severity,cvss_vector,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,cvss_exploitability_score,cvss_impact_score,cvss_score_source,cvss_first_seen,publish_date,update_date,source,vuln_category
CVE-2015-0827,119,1.00%,~ 77 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:10.843,mozilla,Out-of-Bounds
CVE-2015-0825,119,0.66%,~ 71 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:10.399,mozilla,
CVE-2015-0822,200,0.64%,~ 70 %,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,,,,,,,,,8.6,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-02-25 11:00:00.000,2024-08-06 04:26:11.050,mozilla,Information Disclosure
CVE-2015-0816,264,85.37%,~ 99 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:10.591,mozilla,
CVE-2015-0815,,1.25%,~ 79 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:11.210,mozilla,Memory Corruption
CVE-2015-0814,,1.88%,~ 83 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:10.627,mozilla,Memory Corruption
CVE-2015-0811,119,0.77%,~ 73 %,6.4,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:P,,,,,,,,,10.0,4.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:10.145,mozilla,Out-of-Bounds
CVE-2015-0807,352,0.14%,~ 34 %,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,,,,,,,,,8.6,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:10.737,mozilla,
CVE-2015-0806,17,1.67%,~ 82 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:11.056,mozilla,Memory Corruption
CVE-2015-0805,17,1.67%,~ 82 %,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,,,,,,,,,10.0,6.4,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:11.119,mozilla,Memory Corruption
CVE-2015-0802,264,80.39%,~ 99 %,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,,,,,,,,,10.0,2.9,f16b083a-5664-49f3-a51e-8d479e5ed7fe,,2015-04-01 10:00:00.000,2024-08-06 04:26:11.024,mozilla,Privilege Escalation
